row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00047_P2-E3_1_4250.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,LSTHA00048_P2-E4_1_4251.mzML Peak area,LSTHA00050_P2-E6_1_4253.mzML Peak area,LSTHA00049_P2-E5_1_4252.mzML Peak area,LSTHA00052_P2-E8_1_4255.mzML Peak area,LSTHA00051_P2-E7_1_4254.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00053_P2-E9_1_4256.mzML Peak area,LSTHA00055_P2-F2_1_4259.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00059_P2-F6_1_4263.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00056_P2-F3_1_4260.mzML Peak area,LSTHA00057_P2-F4_1_4261.mzML Peak area,LSTHA00058_P2-F5_1_4262.mzML Peak area,LSTHA00054_P2-F1_1_4258.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,LSTHA00062_P2-F9_1_4266.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00064_P1-A2_1_4269.mzML Peak area,LSTHA00063_P1-A1_1_4268.mzML Peak area,LSTHA00060_P2-F7_1_4264.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,LSTHA00065_P1-A3_1_4270.mzML Peak area,LSTHA00068_P1-A6_1_4273.mzML Peak area,LSTHA00066_P1-A4_1_4271.mzML Peak area,LSTHA00067_P1-A5_1_4272.mzML Peak area,LSTHA00061_P2-F8_1_4265.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,
1768,591.3180937122239,7.503097,,,,201,,,,,,,0,0,0,0,0,99.32583,48.87027,0,63.35474,322.32233,98.6739,0,0,270.86032,270.6009,26.542318,0,0,0,0,0,0,376.60544,0,34.35057,340.58337,0,0,0,10.46505,111.112206,16.425732,0,63.30287,0,0,51.73661,93.12645,0,0,28.887487,0,0,0,0,0,0,0,0,0,0,5.3643837,0,448.49506,0,0,0,0,0,0,0,0,0,0,0,335.29794,0,0,0,0,0,273.28238,0,0,0,104.542336,612.17993,0,0,0,49.394794,0,0,7.6545534,3.82511,795.17255,0,0,0,102.16312,23.949589,17.85354,0,351.0105,0,162.10773,6.9493113,114.66044,10.837745,0,23.524067,27.79337,350.60944,105.05255,0,635.1731,157.64598,0,0,0,0,61.56503,18.450361,23.965939,975.50244,3.8633528,278.72595,0,
2024,593.2761146541885,9.45499,,,,,,,,,,,0,0,0,0,0,0,0,107.78315,0,0,0,10.334802,0,0,0,0,0,119.11243,0,0,0,0,0,0,0,0,50.678318,0,34.1272,0,0,23.609818,0,0,72.78128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.09456,0,0,0,0,0,0,0,0,384.57306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.51794,0,0,0,0,0,0,0,25.064383,55.552586,0,0,62.307625,0,146.83633,0,0,0,30.269974,0,0,0,29.24886,0,0,0,33.492912,8.909321,0,0,0,0,0,0,0,38.850746,50.80398,0,0,39.361,0,23.394615,0,0,
1137,593.3278392011599,4.5922565,,,,,,,,,,,0,0,0,0,0,199.06703,258.66998,5.6262918,129.32614,314.70325,337.04608,168.34177,28.059376,615.43994,192.64742,143.30266,23.324785,3.9159698,0,0,20.675537,46.155922,326.64935,106.32514,72.14703,283.2469,0,34.36153,19.717356,64.34524,162.105,132.19891,26.090197,292.36517,16.148447,4.260788,68.250046,226.50876,0,0,95.317665,117.87346,0,0,0,0,0,45.94572,0,0,29.848383,92.39191,0,206.0097,0,0,0,0,7.488556,8.786316,0,0,0,0,0,553.22656,0,0,0,0,0,284.19705,63.785557,118.87157,262.11902,566.2943,219.02078,78.89957,0,65.4302,148.9801,76.73253,171.04588,69.39026,130.02234,605.2914,145.92467,29.769825,25.527466,315.99014,10.377949,112.7868,38.240746,248.12558,53.255424,518.9266,339.7432,121.61161,135.53378,76.40681,151.37363,153.5154,263.7409,218.29094,56.97824,196.84142,307.9513,72.36558,19.78722,39.94967,10.58137,59.722782,43.465565,141.25108,683.92786,156.23007,399.2126,40.02903,
1759,593.3309507382019,7.5027413,,,,201,,,,,,,0,0,0,0,0,0,0,0,0,35.271084,0,0,0,32.023045,30.843773,0,0,0,0,0,0,0,28.752151,0,0,15.140572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.508137,0,0,0,0,0,0,0,0,0,0,0,50.678402,0,0,0,0,0,27.41754,0,0,0,0,158.08434,0,0,0,0,0,0,0,0,387.95636,0,0,0,0,0,0,0,28.680656,0,11.604603,0,0,0,0,0,0,62.621555,0,0,198.4843,14.637651,0,0,0,0,0,0,0,398.68256,0,38.62914,0,
1039,593.3324085189573,4.2523475,,,,,,,,,,,0,0,0,0,0,144.91595,29.41914,17.181412,50.09946,740.87115,120.08865,213.8886,63.00904,118.438705,1111.6617,444.41153,37.40913,69.63294,0,0,12.016054,225.52911,253.89212,70.87628,25.880814,30.325397,8.036866,7.3877864,23.932243,91.7306,138.05495,82.19902,53.524933,768.15106,23.538517,465.71817,59.340137,216.64343,0,12.873802,97.04895,78.53429,0,0,0,0,0,67.50364,0,0,76.92106,69.74718,0,235.90198,0,0,0,0,15.593792,12.599945,0,0,0,0,0,979.4831,0,0,0,0,0,16.426788,143.8789,50.08446,667.9453,1246.372,776.61633,396.5764,0,62.699036,35.835163,71.45328,112.62132,178.11868,56.020176,218.92427,235.29932,53.01519,130.98463,589.3881,143.58418,740.6112,88.62892,435.65485,83.95796,622.5531,96.43762,106.82716,16.087568,481.41537,107.576294,206.45929,129.97144,126.52122,86.44202,134.96082,1254.9647,155.23186,18.20671,87.085014,111.66476,22.132046,152.27238,144.69496,1045.8064,123.62108,731.7424,106.52131,
925,593.3334066304644,3.9700587,,,,58,,,,,,,0,0,0,0,0,2612.4875,1074.4066,475.67856,1006.5684,6018.635,1165.9503,1964.0337,708.21747,3576.433,5789.7495,1676.0275,305.56296,471.45508,0,0,486.6921,785.3047,4845.6006,679.4236,1271.7377,2354.451,150.63643,413.25287,131.9692,1078.2092,1677.6896,1428.2356,688.4009,4832.641,259.05615,1555.6694,1074.0066,1691.0808,0,217.59702,1575.0284,1176.2478,0,0,0,0,0,1098.2937,0,0,563.6911,766.95825,0,2200.7344,0,0,0,0,797.7588,202.56635,0,0,0,0,0,5205.437,0,0,0,0,0,1626.6785,1298.6107,2526.2205,3635.8591,9762.588,6982.081,2597.9429,0,2198.4026,1503.6141,923.29865,2230.2502,1163.3829,621.6398,6300.851,1442.4645,247.7516,671.31494,3702.8826,1795.4596,2524.8035,471.27762,2500.9136,700.7409,2888.4631,1470.32,992.8806,1816.9945,1329.519,1736.2377,3379.2744,1916.8021,2245.3164,1226.6036,1757.5133,7371.31,821.09784,858.28094,493.21838,557.1084,1218.0734,1089.6829,1136.1683,6264.1494,1835.739,5589.841,1191.7622,
1760,594.3765863140458,7.529027,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7139807,114.984055,219.01941,1678.2994,0,808.6952,99.920784,0,0,714.69946,0,87.90808,96.736404,131.49748,907.6718,0,0,317.3264,0,413.7491,710.79156,58.39862,0,73.4126,478.81656,382.53204,1445.3165,2134.4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1497,595.3487823612995,5.9304137,,,,69,,,,,,,0,0,0,0,0,1072.957,294.63074,13.063129,322.39728,3109.8975,261.4838,396.36267,443.44382,592.7309,1511.5546,871.9964,192.48503,21.85763,0,0,323.5455,671.1531,2032.3431,169.19873,617.527,613.1377,17.844769,27.65249,70.96558,579.09357,708.95575,451.28458,246.47488,3617.8223,17.53746,1230.7128,698.3415,283.54947,0,131.24379,1417.6687,1120.5353,0,0,0,0,0,1332.7957,0,0,35.071186,523.8454,0,3238.5737,0,0,0,0,1144.1274,70.7949,0,0,0,0,0,4426.1084,0,0,0,0,0,1036.2814,1036.1,586.1101,541.53796,1793.9882,4405.116,10.625036,0,476.59268,699.9458,658.8496,1534.0577,1238.7887,354.71362,3175.162,805.1241,146.21179,344.79086,1956.0629,1454.4915,2514.8494,117.323235,2131.0554,57.30151,596.09985,265.95483,578.1466,778.0087,1639.8391,1466.0176,3663.4614,828.6915,937.88055,700.5237,2504.815,2900.85,741.26117,564.38464,68.75017,637.6141,1179.5146,1014.54785,889.3214,6957.703,1389.2671,7160.4062,1838.6074,
923,595.3492281898716,3.9709892,,,,58,,,,,,,19.88437,0,0,0,0,42983.934,27720.955,8900.023,24023.592,67241.73,19006.74,37937.0,17815.564,36322.453,54570.9,37460.723,5780.1436,8754.384,0,0,17549.795,24288.963,59922.34,16347.077,29844.797,28116.75,3966.4092,12687.466,9644.663,27136.52,31626.508,16936.111,12798.44,77135.125,7321.0625,41054.766,25284.934,34302.902,0,9514.316,29189.568,29117.742,0,0,0,0,0,16358.758,0,0,11953.571,14900.838,0,58844.04,0,0,0,0,15535.739,9162.97,0,0,0,0,0,75453.81,0,0,0,0,0,35695.31,24573.914,53180.355,64501.59,67931.46,70662.99,52868.223,0,39854.55,29165.447,17608.615,41459.72,17114.537,18115.441,58981.047,22792.842,8368.49,18267.947,66767.33,35198.04,57721.973,5423.9854,63452.066,12700.961,58417.98,41312.85,17775.775,44137.312,34281.668,34678.62,59593.027,37461.9,49102.664,33265.805,41874.07,70929.07,15348.79,23175.037,10728.401,15029.077,30170.354,42485.52,20666.191,79355.37,34047.945,73819.71,29824.688,
687,597.2446498365499,3.4407244,,,,,,,,,,,0,0,0,0,0,0,480.1216,1.124323,93.98242,0,31.287167,2.49905,27.700708,64.04624,2.8615177,41.735455,0,0,0,0,105.45765,0,0,0,37.258038,35.76039,0,0,8.972778,38.042435,31.451761,53.789555,16.64595,0,15.927352,0,16.654444,426.38147,0,12.696508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.50331,0,0,0,0,0,0,19.298708,0,0,0,0,0,118.07717,29.754808,415.34036,0,17.374483,0,81.03828,0,53.872444,49.871017,18.24103,10.408622,0,0,0,0,0,0,0,113.65806,4.357553,0,22.234608,4.985837,24.03207,869.3993,31.00225,24.085222,0,0,0,16.879559,38.229073,16.624428,18.49045,0,0,48.582504,0,0,30.310875,28.799103,0,16.218988,0,4.441218,0,
1495,597.361145373195,5.9289913,,,,69,,,,,,,0,0,0,0,0,349.26984,5.4413505,3.3554156,16.125446,1785.9303,3.090715,24.095028,45.645824,68.109505,522.7664,159.53487,95.44049,43.97789,0,0,23.954687,105.38158,866.0083,25.446365,112.031136,96.85326,19.389019,12.7765665,20.474941,121.38875,132.30992,53.477,4.142125,2306.1604,14.10155,255.02995,111.16028,5.080414,0,18.406921,367.92398,114.34061,0,0,0,0,0,296.53964,0,0,17.758507,49.36151,0,1485.3904,0,0,0,0,231.97339,71.68899,0,0,0,0,0,3489.8433,0,0,0,0,0,316.73563,297.34143,85.63805,43.43187,471.27188,3307.6675,0,0,36.32601,102.26772,80.34639,541.7609,299.774,27.97617,1996.8925,20.224037,27.301895,7.49651,716.059,572.0069,1538.1597,14.515716,913.4185,7.900528,52.97013,5.548146,108.23827,192.49295,708.0758,468.38263,1955.3302,177.4604,266.62674,87.77064,1340.598,1077.6729,143.4171,52.9025,26.52163,28.016563,359.65387,226.47702,163.70721,6195.779,431.55792,6714.7715,558.00226,
1880,597.5203619196859,8.264805,,,,,,,,,,,0,0,0,0,0,0,41.09717,207.48457,158.61058,52.17396,42.457943,6.6305733,336.6414,220.04733,77.251625,252.32568,0,238.43698,0,0,124.50006,13.931372,0,0,125.6875,171.36035,38.78648,6.282078,28.281437,147.85194,96.12318,2076.3723,368.88638,213.89552,48.313667,352.70462,157.76276,322.72897,0,12.439501,0,22.646992,0,0,0,0,0,23.613268,0,0,152.68356,0,0,55.13168,0,0,0,0,145.1419,375.3049,0,0,0,0,0,552.976,0,0,0,0,0,87.48876,244.67404,572.77954,168.69666,470.61655,248.25702,315.77127,0,95.35054,317.60422,63.147766,260.8399,127.15256,72.51184,89.72681,474.2093,89.664566,102.867455,221.16783,338.16104,60.9121,320.29242,92.4834,230.06926,403.72284,2844.0608,324.68167,159.08626,79.11656,116.02154,192.44568,133.83167,275.05817,104.74892,193.10918,269.483,95.155365,1235.2579,110.70059,186.5396,17.944305,140.04204,240.42241,760.5557,105.71524,486.29272,27.315023,
1809,601.5404177521586,7.8173785,,,,,,,,,,,0,0,0,0,0,0,0,0,102.13683,20.713882,9.788083,0,82.7549,0,79.66884,320.21936,0,33.084187,0,0,440.42584,0,0,0,190.56198,0,0,0,43.416107,295.641,112.13571,97.38896,202.99197,10.834432,78.57636,38.213333,462.5937,104.84878,0,29.691288,0,0,0,0,0,0,0,0,0,0,0,8.519924,0,0,0,0,0,0,548.8539,255.27194,0,0,0,0,0,408.90814,0,0,0,0,0,136.64275,59.857864,14.955907,19.512867,188.87697,11.988441,608.15546,0,75.72703,14.833101,0,0,0,0,0,0,40.02484,0,0,105.48787,515.6163,20.632399,136.95932,11.118617,0,0,696.67126,178.0084,0,0,0,0,141.67296,109.56118,200.44537,409.8287,0,49.894295,0,0,280.02167,46.461,0,310.52213,0,490.24603,0,
1633,602.3716996309149,6.615681,,,,31,,,,,,,0,0,0,0,0,0,354.9936,0,0,42.986652,394.94968,10.874571,86.39203,316.57526,0,103.93154,37.48557,0,0,0,0,0,83.46151,0,0,462.41324,0,0,0,0,29.863659,77.53581,25.418371,0,0,0,5.0041676,0,0,0,4.2570634,578.06396,0,0,0,0,0,71.79457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.56372,40.95103,15.367485,0,23.18914,9.73085,0,0,0,127.65055,0,0,6.3996124,308.9881,0,3.870094,0,82.68932,908.3244,0,0,0,0,0,67.62233,200.67743,0,0,0,0,4.301061,142.25412,0,0,29.20107,88.09605,0,37.601635,0,0,0,120.65424,0,32.46879,100.44025,0,0,
757,603.2689410838756,3.6189353,,,,38,42,[2M+Na]+,,3,765;757;738,290.13935,0,0,0,0,0,1628.4625,855.5977,3678.7268,1179.2404,2454.1812,1064.8279,2596.4045,1026.688,1224.5206,1849.5596,1300.0612,5163.159,3815.287,0,0,877.6603,1723.1072,1147.651,5024.275,822.3675,1147.712,4410.4917,3166.4026,3390.6282,1171.4127,1418.9219,1753.3645,907.4345,1821.2773,3277.957,960.77344,1048.5792,1233.4152,0,3140.6804,4676.7017,4508.348,0,0,0,0,0,4680.674,0,0,3859.1575,3414.192,0,4191.8555,0,0,0,0,2466.5803,4345.5327,0,0,0,0,0,1858.5427,0,0,0,0,0,1091.7151,1081.8188,577.8453,2411.5076,1806.9801,2876.3154,1628.8032,0,1755.6912,1359.6864,4724.2646,5040.523,4644.6074,1983.5275,2380.342,4781.7676,4341.4575,2618.5447,2352.3782,807.95416,727.3706,4842.598,1804.5171,3090.6301,1190.0138,419.98242,929.91345,814.3832,1684.8113,4684.769,4791.485,1400.2396,1014.6382,2745.196,1150.8433,2291.1545,4948.497,657.8489,4450.387,4539.629,847.8589,573.60046,4858.5483,2098.1965,4816.0996,2362.7646,4835.939,
1532,605.3954633909171,6.096062,,,,,,,,,,,0,0,0,0,0,0,0,0,32.177406,113.70616,28.53359,0,159.45349,8.21144,100.427704,580.19226,0,0,0,0,41.483074,0,217.91602,0,0,146.7136,0,0,0,114.81624,86.5736,22.339058,0,12.092611,0,52.420673,135.19604,0,0,0,0,19.167686,0,0,0,0,0,50.84698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.938253,0,0,0,0,0,83.839294,223.98997,53.378403,0,136.99522,133.67357,88.30393,0,0,13.457441,0,0,0,44.152527,10.110812,0,0,0,210.55083,0,51.89273,0,0,0,82.38685,42.169918,0,0,0,0,0,15.563084,37.687534,0,167.38608,112.653656,0,169.06165,0,0,83.71544,217.89113,0,82.78394,154.47597,0,83.61867,
1165,607.1790714837691,4.649029,,,,46,,,,,,,0,0,0,0,0,0,2.4773278,0,281.05167,0,347.28537,0,4.123682,0,0,0,0,0,0,0,0,19.090916,0,0,0,4.010935,0,0,0,0,244.10518,0,0,8.375391,0,66.64079,182.16115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4182854,13.54366,0,0,0,0,0,0,10.231934,0,0,0,0,0,0,0,0,0,0,0,0,5.096981,0,0,275.0876,0,0,2.7722948,0,0,0,73.38469,0,0,0,0,12.7394495,0,0,0,190.14435,0,0,0,0,0,
1370,607.3129087119037,5.305103,,,,,,,,,,,0,0,0,0,0,3.1936111,12.92697,0,0,17.604202,5.9564614,58.976196,4.4642158,90.6863,2.900076,12.560057,1.4256935,0,0,0,0,0,23.889114,53.509064,0,80.36134,0,0,0,0,0,20.308287,0,6.5453653,0,38.441414,0,1.2430716,0,0,52.571484,31.395956,0,0,0,0,0,32.65694,0,0,0,0,0,62.741104,0,0,0,0,0,0,0,0,0,0,0,172.09668,0,0,0,0,0,11.034719,0,22.798208,18.358757,43.797333,63.114166,24.210636,0,1.2138863,28.520931,8.387985,23.683203,59.739216,5.9915485,117.22919,69.25916,0,12.611744,81.73236,0,10.292168,1.3837008,18.202572,0,69.850174,40.50219,7.8965187,0,1.3678603,125.20365,60.680763,68.437355,0,0,7.2244396,63.53935,69.803734,2.605834,3.2779884,1.3087137,0,0,88.19595,398.32495,10.42778,140.22076,6.9292803,
1194,607.3130178259436,4.773811,,,,,,,,,,,0,0,0,0,0,133.08208,135.10774,0,30.24726,183.76279,200.82283,110.30555,38.135498,762.5857,142.51889,77.247986,39.569267,0,0,0,7.5499125,35.35937,267.0135,37.090164,70.689064,220.27937,0,21.075682,9.389601,39.869343,102.57256,86.22298,12.8784485,65.12071,0,14.335148,36.390526,82.71635,0,10.359419,89.01645,112.4617,0,0,0,0,0,84.376625,0,0,9.659131,63.122692,0,146.51749,0,0,0,0,27.075056,9.780993,0,0,0,0,0,174.542,0,0,0,0,0,139.62549,34.161907,247.47055,121.67271,324.79916,223.01921,135.58475,0,62.0521,416.8701,118.41368,91.73087,98.79526,102.86428,354.27313,152.12088,24.19582,39.000473,235.42288,19.173296,101.34704,11.953428,179.44981,21.677004,228.6353,788.1631,74.98764,55.246826,25.696596,93.31234,91.27661,193.67776,85.14496,11.803438,47.683315,280.92517,73.30441,8.803143,34.12534,48.858818,53.768673,75.8424,175.35443,548.64703,106.66451,320.9198,65.527115,
1850,608.3923593593674,8.068206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.332344,192.36324,1941.2637,0,953.7659,63.39025,0,0,720.8974,0,76.894844,15.461841,38.728622,1025.63,0,0,86.944725,0,557.3574,986.15875,37.685978,0,21.811167,174.41644,226.76393,1006.00116,1678.5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1487,608.4196973654864,5.865919,,,,100,,,,,,,0,0,0,0,0,0,0,0,0,45.8423,0,0,149.79433,0,208.50568,337.04514,0,0,0,0,255.01714,0,81.298164,0,0,4.0334344,0,0,0,52.680283,6.971609,32.7314,0,0,0,93.410866,96.62813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0492373,0,0,0,0,0,0,0,0,0,51.73716,34.34182,8.415693,0,0,38.50726,56.21388,0,0,0,181.42737,0,0,214.87424,44.73148,75.795784,0,0,24.377213,0,0,0,8.583381,0,0,0,0,41.279087,0,33.993824,0,0,0,121.99414,62.82167,0,0,0,0,0,0,3.9071374,0,98.600334,70.958786,0,173.94952,0,0,92.96979,203.3093,0,14.407871,29.214476,0,53.720436,
1215,609.3283172459926,4.808392,,,,,,,,,,,0,0,0,0,0,130.75963,30.486607,0,74.846,310.71307,102.04707,72.7813,139.14844,118.0189,167.67657,69.44753,91.42441,0,0,0,85.47976,224.91837,281.10803,163.38174,108.590515,22.208698,8.686962,58.961636,30.702328,155.03432,180.95961,48.277893,74.29132,667.5853,0,110.29427,102.68042,70.21808,0,56.11785,255.04652,180.28668,0,0,0,0,0,398.9612,0,0,12.890486,72.886696,0,359.46533,0,0,0,0,74.0508,11.098785,0,0,0,0,0,754.9721,0,0,0,0,0,93.72297,192.43118,50.159508,132.02495,214.445,580.8241,62.997524,0,92.83972,46.969948,171.84195,302.623,268.71384,44.975258,314.28986,219.08455,132.99258,68.48436,229.89911,176.82681,836.36066,109.43457,93.066696,54.767353,231.44101,96.60722,101.379395,84.922455,218.64182,259.4578,599.78546,90.93091,136.82022,59.53555,161.57468,400.21722,335.8,60.941963,118.16114,190.9795,152.6151,114.96212,299.07022,1190.1549,360.49533,942.9381,414.37378,
1120,609.3283515463687,4.5318923,,,,,,,,,,,0,0,0,0,0,22.273373,34.012238,3.9268293,34.07641,176.60042,40.988045,104.40812,42.845753,90.43349,18.074432,65.19745,136.45279,20.12661,0,0,12.1711,102.47315,178.818,88.90852,7.5885806,57.390686,88.79371,7.9621716,30.539162,44.956745,30.184397,140.28822,1.8663411,200.74792,10.148201,23.33904,15.450909,41.473186,0,0,127.864044,114.777626,0,0,0,0,0,320.05838,0,0,8.939981,20.301878,0,228.12762,0,0,0,0,10.133324,123.69693,0,0,0,0,0,409.64682,0,0,0,0,0,22.669044,14.292427,147.52534,189.48793,292.50034,250.5882,196.15338,0,120.629616,30.263832,195.65245,453.42123,382.00607,27.14901,287.077,403.2572,176.2553,83.10506,174.7445,65.07679,255.79114,112.75766,143.56837,40.679657,99.09949,21.5332,62.931515,43.758144,83.16535,416.05548,330.54343,55.958664,50.196487,76.58509,11.082336,279.24457,184.81308,17.148178,57.697575,193.05734,29.851774,46.269855,357.46622,832.0265,371.4371,412.51068,276.83682,
