row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,
548,459.31734911797014,3.1398132,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24.88741,0,0,3.7338238,12.199858,0,18.736551,0,0,0,0,0,17.112751,0,0,0,0,0,0,0,40.23126,0,0,9.090137,81.99064,0,0,37.903683,80.6697,0,0,20.358171,0,31.23354,0,0,0,117.35098,275.9401,468.83975,0,24.213535,0,0,0,0,0,0,0,0,0,211.03326,0,0,0,44.94175,0,0,21.425394,0,14.191612,59.972324,0,9.322742,0,0,0,0,0,9.095156,0,242.2738,0,32.92815,13.518808,45.739296,0,0,0,0,44.696793,212.27354,0,102.61166,0,0,
999,460.326808687983,4.152684,,,,,,,,,,,0,0,0,0,0,46.319893,19.022179,100.567474,11.824211,8.512009,0,700.9502,0,271.91833,0,893.0306,8.639402,0,0,29.088295,12.635333,0,0,25.006847,64.43646,1148.1111,992.9903,0,827.9773,324.95926,40.026287,9.819571,690.1851,0,141.3433,387.81348,0,7.6027727,11.019117,913.0539,937.5515,29.342682,993.8493,208.90741,944.57574,293.37973,767.0989,0,126.89087,111.318565,635.96893,1244.5638,25.53639,0,17.795921,182.36827,0,93.82943,1392.7847,1515.6136,0,8.710239,1115.0476,524.8902,1505.4901,236.94212,0,36.34339,7.0030303,0,81.265976,1155.323,99.20701,43.92689,1189.3622,102.72793,0,1695.0651,0,113.97589,25.93986,0,1256.953,106.0953,0,74.592865,59.68656,1049.086,463.4961,54.536552,0,0,268.36078,0,1304.8463,1099.0734,
1325,462.321548589504,5.179672,,,,41,,,,,,,0,0,0,0,0,0,0,0,0,0,0,809.644,0,258.4685,0,457.07913,0,0,0,0,0,0,0,0,0,421.08453,476.71542,0,640.69885,388.85483,0,0,246.98598,0,51.546448,606.7056,0,0,0,343.6041,800.18933,0,455.03275,309.37787,679.3398,125.79965,285.65128,0,38.47371,0,551.87366,1294.2699,0,0,0,41.54904,0,0,535.8617,1448.2006,0,10.000325,545.309,650.3824,507.23834,112.17153,0,9.852294,0,0,0,1039.4496,77.40104,0,479.9213,0,0,885.57465,0,36.438164,0,0,1051.1079,0,0,0,0,515.17523,832.0994,0,0,0,783.04376,0,416.95917,737.509,
908,463.2723479268787,3.9323704,,,,,,,,,,,0,0,0,0,0,104.33818,316.91693,327.56543,102.82927,0,0,108.722466,0,40.896515,9.160634,399.27762,119.0546,0,0,133.33548,0,109.47015,23.876875,216.2437,789.737,277.39658,286.15118,8.747955,117.43752,127.23329,23.231289,23.096256,335.3442,0,385.61942,23.597677,0,7.0312014,53.943924,328.05286,135.74164,0,242.17313,471.93488,67.906685,232.8729,302.2309,0,269.19818,170.3203,9.72065,163.91,9.194283,0,140.22476,454.11548,0,881.2161,165.81679,207.72414,0,9.502985,112.30661,19.626444,137.92789,1005.6257,0,0,41.05631,50.001236,1147.9269,85.85186,38.495937,828.2178,433.05627,303.79156,0,116.65651,0,214.22829,7.9832563,0,97.44167,802.6043,0,1471.037,172.37029,93.51893,16.01538,269.16226,0,0,6.9407463,0,201.49123,84.77704,
1690,464.3132050941397,7.382721,,,,,,,,,,,0,0,0,0,0,3.857048,0,8.576518,62.996037,53.443073,48.020973,0,0,128.88916,168.58185,166.52838,42.56279,0,0,32.510174,0,0,28.639883,0,169.82483,194.73865,217.78394,48.880806,0,4.62231,278.71646,34.814804,5.284754,979.1037,792.1748,0,0,280.22525,45.997776,30.10314,0,221.76912,8.836771,59.16818,0,884.92145,28.704235,1807.3379,242.93895,628.47925,262.07245,67.54865,0,536.4096,115.22761,11.096321,354.92172,10.515419,8.004596,70.35199,28.18687,60.145397,4.7738686,145.1597,13.389158,20.923063,0,0,4.327202,753.7957,27.537354,89.38612,113.86143,220.70996,165.13098,685.1953,210.40747,3.7662528,316.8988,127.65668,59.841522,590.0784,4.3022947,264.259,183.16502,186.11887,8.544548,0,0,46.84941,644.12933,1995.5945,0,1499.2965,57.249516,25.891663,
1146,464.3220287124939,4.6364474,,,,,,,,,,,0,0,0,0,0,73.255196,11.957503,192.71408,143.55113,110.48953,26.546545,27.410522,0,43.85563,72.58661,30.92545,92.24636,109.551285,0,80.7668,26.824673,89.03828,68.71225,43.732204,63.685905,50.059933,71.35966,156.23547,40.248108,42.27965,41.139797,43.570896,35.654602,141.68213,135.5754,33.91066,0,109.43533,23.988194,51.584427,49.531254,214.50812,75.33982,29.210468,16.442884,66.367386,41.481537,39.451897,72.17848,79.970184,66.92169,33.353107,55.00494,53.704517,46.70757,105.6942,159.06624,158.66194,71.58325,74.81687,142.22096,54.13546,48.436382,49.279877,80.81798,53.5084,0,115.934105,182.55444,67.38177,52.964638,28.621183,76.95291,57.579693,89.23199,151.90414,139.28166,11.752118,125.29281,105.64078,100.07318,82.771515,54.985737,99.5304,56.723206,138.28871,23.212503,105.47653,49.993256,119.63938,59.668205,16.24886,47.702118,86.6879,84.207664,60.441483,
1653,465.28283315869965,6.967953,,,,197,,,,,,,0,0,0,0,0,2052.5364,126.23532,0,0,307.3467,0,5.5130267,0,0,0,112.80464,745.29816,0,0,402.74564,0,4.382637,310.43625,59.86641,0,195.83891,75.96768,0,107.43463,231.76277,1331.9344,0,0,69.56372,2764.1575,56.405327,0,0,0,0,225.9234,427.61063,0,4.130816,8.97773,370.90997,240.18356,0,2029.9746,754.9001,2310.0413,55.34732,0,0,0,560.3239,41.155704,0,50.530514,68.728874,13.409765,37.166504,477.5486,18.946226,955.3633,0,0,140.2079,0,399.26135,350.88718,26.825836,18.824835,186.2922,4.1401954,3496.4863,33.73314,27.480562,0,0,293.9707,1569.8553,36.98058,0,0,0,0,329.2574,199.3398,0,39.329178,0,35.88494,0,64.071526,104.86253,
1633,465.28338568170966,6.7848697,,,,,,,,,,,0,0,0,0,0,525.0488,0,0,0,47.5031,0,8.808255,0,0,0,0,63.69649,0,0,41.6659,0,0,38.692818,0,0,12.830824,0,0,23.602535,17.58172,165.76053,0,0,0,249.27519,5.4161053,0,0,0,0,34.681446,33.397156,0,0,0,22.671095,4.5242996,0,234.25734,87.43445,163.77914,23.04605,0,0,0,52.859768,0,0,4.043495,95.16041,0,0,44.508343,17.59714,91.28556,0,0,16.020765,0,27.820105,52.0318,13.062468,0,7.2971187,0,788.30084,0,8.089039,0,0,14.643631,176.92274,41.539486,0,0,0,0,51.97763,94.68329,0,0,0,19.277748,0,4.297388,10.836509,
1088,466.3159727388057,4.4440813,,,,182,,,,,,,0,0,0,0,0,0,0,0,0,0,0,297.8966,0,90.8566,0,170.71645,0,0,0,0,0,0,0,0,0,134.29819,163.71979,0,331.82242,135.95943,0,0,79.56147,0,16.59251,225.77422,0,0,0,144.21826,458.58102,0,126.0026,110.88789,278.2225,43.09788,106.19504,0,7.8563724,0,166.19122,492.51996,0,0,0,12.416915,0,0,225.91273,589.5527,0,0,215.16432,314.2779,203.886,49.2944,0,3.474924,0,0,0,408.57446,29.092611,0,186.40054,0,0,418.41043,0,4.0818863,0,0,396.64536,0,0,0,0,279.35394,331.6824,0,0,0,266.91925,0,188.12975,309.3794,
1053,466.3162545231358,4.301114,,,,82,,,,,,,0,0,0,0,0,7.511722,0,0,0,0,0,607.1528,0,173.57436,0,236.43288,0,0,0,0,0,0,0,0,0,269.52975,270.56726,0,543.42163,251.69775,0,0,159.54573,0,7.3717923,381.79886,0,0,0,241.12491,751.5704,0,243.0259,227.07108,470.48468,101.202995,179.3167,0,27.795738,0,313.88586,843.0828,0,0,0,11.644969,0,0,346.81616,906.8321,0,1.1401227,378.60147,525.33704,310.87186,125.502426,0,7.326352,0,0,0,703.6513,58.715805,0,284.93286,0,0,708.88043,0,8.106682,0,0,623.29315,0,0,0,0,447.9051,568.8015,0,0,0,526.85583,0,303.80734,495.41187,
1685,466.32875643432476,7.325394,,,,,,,,,,,0,0,0,0,0,0,0,3.9330626,0,0,0,0,0,9.844715,8.317155,48.310516,0,0,0,0,0,0,0,0,49.553474,35.45242,59.987114,0,0,0,15.669533,0,0,80.67691,123.40532,0,0,48.12837,0,0,0,50.830494,0,0,0,134.27304,0,298.69354,4.2780237,4.703827,14.53134,0,0,56.485546,27.191269,0,43.429306,4.061383,0,8.826617,0,0,0,0,0,0,0,0,0,106.965866,0,0,0,37.097385,28.453663,81.409584,57.14337,0,27.696447,8.444724,4.2742133,21.699553,0,30.644997,42.578396,52.384174,0,0,0,0,100.354126,374.67923,0,145.56992,0,0,
1739,466.32938830187715,7.7970037,,,,,,,,,,,0,0,0,0,0,0,0,6.3831387,50.696922,5.221181,33.400856,0,0,35.362118,64.0377,81.57936,0,0,0,26.703697,5.3738794,8.248002,0,0,99.45882,75.49877,145.80295,39.56453,0,0,117.26914,20.000786,0,555.2356,474.3646,0,0,221.51588,47.829388,73.135635,0,285.42953,0,13.248645,0,514.5162,0,1577.1438,226.49808,186.74222,122.857025,86.71773,8.878269,404.04965,132.05103,8.197796,257.84103,37.743744,0,89.14683,0,48.17788,17.774828,99.528984,0,23.378393,0,0,15.96887,280.01065,61.57757,39.94401,36.147404,54.240086,186.68643,294.54025,69.67435,41.6,238.36934,65.78789,37.275257,213.9823,18.247149,97.43873,26.281082,68.86165,9.507439,3.7021942,0,42.050972,330.31967,1110.4401,0,920.4236,35.937252,33.106247,
1397,467.2625145195222,5.457112,,,,,,,,,,,0,0,0,0,0,535.0463,4.27232,0,2.6910496,22.158783,38.235615,49.455658,0,2.9930072,4.2152905,253.09608,53.885807,0,0,854.97314,0,0,3217.121,791.34515,41.12318,64.67128,62.549156,0,59.414864,87.26042,478.163,1.2797956,4.5117035,1215.9573,671.1587,130.83972,0,25.727694,0,6.141576,168.46133,25.411646,5.551509,22.807665,40.9445,2.7596512,101.51029,0,166.65459,3493.648,194.66322,43.933167,4.877024,21.308743,1.3583555,434.37558,40.779793,0,29.700008,174.17131,0,143.62779,1014.6035,78.87079,1310.3418,10.2851925,0,433.2902,257.5731,38.10134,1827.073,113.53084,1.3270731,60.36862,12.354667,716.6849,136.73004,126.97066,0,2.1681585,18.829906,5801.3354,38.18646,0,0,0,0,255.80508,263.1122,18.218758,1182.4985,0,81.64671,2.9949417,344.79718,300.01187,
710,468.30628381744003,3.5209718,,,,,,,,,,,0,0,0,0,0,24.877584,7.0127344,36.84491,26.91633,53.54816,798.5518,246.52505,0,45.88329,73.59044,23.07182,6.40747,29.613623,0,9.7458,626.0685,16.536846,670.51044,11.884499,4.2710056,180.5491,45.064724,540.00665,127.14943,65.78332,4.9587955,1295.883,10.238869,627.19025,1.4307804,807.2285,0,40.396976,637.18494,102.83161,895.6801,136.99149,145.90887,84.86129,819.90765,26.475128,35.026028,809.46277,158.15878,223.38547,483.63354,163.6081,877.543,135.14563,44.231434,12.032201,17.492222,4.3326063,142.74753,1167.9945,38.312004,811.6027,193.75343,1053.7241,180.73067,18.112858,0,29.565472,39.38989,16.832245,9.308235,1017.64966,92.95134,0,165.57352,48.462696,14.157799,980.06024,785.42737,24.012608,106.327286,798.69775,277.43237,0,28.486288,7.181043,44.96837,100.23542,1116.4941,59.558178,55.01125,164.7899,1098.8577,512.67316,172.99606,884.8884,
1680,468.3085828149607,7.2976475,,,,,,,,,,,0,0,0,0,0,39.020138,0,105.416504,63.25994,65.46277,17.81017,0,0,363.94473,117.389275,526.13635,134.66832,33.666428,0,89.483734,0,31.124174,26.422985,0,155.1193,541.31665,485.92957,75.09511,0,37.547836,314.59195,0,26.628233,1153.6287,1149.0223,0,0,217.32475,69.497696,87.4309,0,179.18575,24.661198,24.470144,0,607.2734,98.42409,418.52478,310.53665,160.39233,575.5882,118.43255,0,48.193764,47.744526,36.92765,91.241554,22.066177,0,10.581515,12.252991,44.908726,0,584.26654,37.672005,19.794611,0,0,8.796526,193.133,6.9472218,109.02274,123.84184,174.74536,80.95295,170.31398,108.463905,24.862274,67.593445,117.09242,91.574135,582.6485,20.158718,113.98824,134.89674,153.85515,0,0,0,26.211044,355.1867,502.89694,0,466.0302,67.51884,0,
1672,468.3085920716445,7.2520375,,,,,,,,,,,0,0,0,0,0,24.838768,0,62.93433,33.695957,40.023994,15.855307,0,0,92.312515,76.01678,185.04907,69.63229,13.474115,0,35.16816,0,22.498602,13.612084,0,83.96656,283.7286,119.04257,48.894844,0,31.061415,162.19652,0,15.159513,553.23474,556.5271,0,0,47.885418,50.40593,4.090563,0,29.816795,20.042519,18.033928,0,172.48471,4.7359633,156.90948,189.10568,107.27388,188.34612,52.537903,0,49.08784,30.839447,23.379663,53.012703,19.093777,0,0,23.593723,30.175653,0,192.1893,0,17.2653,0,0,48.747635,68.88659,8.480892,59.01328,86.17567,96.077866,18.768114,75.33933,39.28177,0,31.875965,57.918304,4.0837884,302.73877,0,62.889717,79.95944,90.88533,15.776104,0,0,18.297531,148.38585,337.19647,0,152.07024,4.7255173,0,
1735,468.3447872222454,7.7407312,,,,,,,,,,,0,0,0,0,0,0,0,0,37.98677,0,0,0,0,8.804471,31.768826,24.976276,0,0,0,8.379238,0,0,0,0,64.1553,29.915651,67.48693,5.4053206,0,0,28.523342,0,0,98.89293,133.63066,0,0,84.0908,0,0,0,77.3505,0,0,0,141.28381,0,360.04095,34.7185,31.213348,7.5965953,0,0,129.7504,68.71005,6.306196,72.312744,29.182428,0,0,8.990794,0,0,0,0,0,0,0,0,94.77772,0,0,9.234983,46.430847,44.77084,74.45638,77.751564,0,50.19622,30.451143,34.99,18.966986,0,41.176846,68.18884,77.186516,0,0,0,5.0091286,133.81032,377.41528,0,250.30759,19.047966,0,
358,469.15729183098904,2.7072933,,,,141,20,[M+Na]+,,3,363;358;362,446.16884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.91357,0,0,0,0,0,797.3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.80002,0,0,0,0,0,0,0,0,0,0,0,0,273.00098,0,216.29672,0,0,
1118,469.2903659576006,4.532924,,,,160,,,,,,,0,0,0,0,0,70.16844,26.210714,2.8606668,5.0028234,21.946135,79.43642,738.72943,0,125.66503,26.731047,191.43921,0,11.037449,0,11.519068,70.11132,51.771935,31.296354,32.57221,6.809981,225.52074,161.16135,48.550255,273.5237,170.175,4.2322483,130.86824,104.98684,50.58269,78.312836,585.35724,0,32.88951,74.04998,159.01888,951.9289,68.37402,223.06389,289.02234,761.1004,65.260956,125.43592,66.54951,119.2375,77.82441,679.5806,501.3858,162.71542,27.668404,4.256072,80.14436,31.28511,5.894783,251.67148,1393.1975,50.467766,150.18689,363.08203,1054.8344,585.9209,168.82944,0,52.15394,4.2994823,10.113817,167.48651,1133.8713,64.16905,9.171901,181.21402,4.2392406,2.7398672,1090.0029,41.838676,74.98746,14.97678,176.231,632.8903,17.722342,4.0286016,7.2932296,54.45202,218.80995,1248.2988,22.925995,16.326693,51.18057,1014.2172,101.04587,254.6918,980.12506,
909,469.2906503849183,3.9419186,,,,,,,,,,,0,0,0,0,0,402.5184,200.54688,193.5743,218.12473,47.009552,81.515015,459.2417,0,473.2356,50.77311,495.9578,186.35167,8.320728,0,75.36777,102.26999,147.64636,119.73059,214.95815,357.76364,974.8511,906.6363,41.016834,830.6117,900.41797,283.4186,133.19283,843.5221,0,268.1581,248.97186,0,49.675327,268.35953,439.93677,203.8952,68.63656,1041.5243,653.0333,441.26355,542.56006,616.0816,0,436.49313,244.68741,111.28963,1061.5201,159.05255,0,147.96648,257.2691,26.37722,379.76636,569.5037,1024.8295,22.868832,86.98933,597.3825,273.47952,130.96857,1117.6548,0,147.30038,155.74745,47.973663,561.1294,599.2032,287.40384,353.93237,986.4989,241.67792,0,599.3219,9.353658,264.9545,83.901764,100.82154,862.31824,361.5413,0,1961.7217,289.3877,554.30664,265.85742,452.58896,6.166622,0,380.70337,10.438925,843.9247,530.18756,
958,469.29081886120724,4.0084815,,,,,,,,,,,0,0,0,0,0,473.65656,399.94122,250.57954,316.8645,11.203754,143.82324,1789.9441,0,596.68915,31.561193,3036.7222,144.964,8.320728,0,75.36777,111.972336,94.2888,117.275604,382.3788,453.3749,1731.9066,1558.0328,22.07959,3402.9958,1809.6984,283.18018,175.91936,1766.264,9.130729,536.6417,506.58466,0,27.574203,373.76166,1437.0168,2074.697,104.21467,1899.8567,2155.9636,1418.0977,832.71106,1694.6698,8.838533,1085.591,265.72574,536.25775,3806.1436,163.60036,0,230.38672,539.2196,57.968956,384.297,1878.4613,4381.8774,32.32627,136.99149,2547.9578,547.6279,1902.267,2798.7278,0,59.24102,271.17944,47.973663,1305.7438,1828.046,350.9698,483.40622,1929.462,392.56207,0,2876.6885,14.823098,358.19852,41.653206,129.92413,2579.3284,479.08273,0,607.24066,297.42413,2753.2244,460.8774,493.93753,3.9593146,0,409.58752,24.22062,2459.054,1483.6906,
1939,469.3865304258132,9.957357,,,,,,,,,,,0,0,0,340.38556,0,449.1259,419.33685,538.25653,416.79724,447.09753,440.69302,417.3062,378.29477,434.92728,439.15967,405.95062,423.93045,422.55347,543.338,484.48608,416.95743,488.16504,482.90314,363.03595,528.36804,494.83087,500.53506,425.2263,465.06378,405.54514,440.55646,557.07874,525.51276,446.7316,447.31302,481.5326,472.93893,464.07803,532.31177,538.06415,475.19357,469.3466,554.32275,436.8194,484.67715,536.4391,482.09198,471.7745,503.38416,463.06555,521.6186,527.05457,552.36774,478.6583,512.0869,516.6682,602.81335,471.9149,594.9561,542.8055,515.14655,540.96216,556.4319,522.88855,526.76117,462.65076,550.3314,366.96045,496.97614,518.39844,460.18597,467.67258,429.72284,535.2357,490.70447,546.1853,403.06088,517.3373,501.6014,538.8198,543.21014,534.6897,526.9271,409.68774,575.5365,574.11957,530.65674,510.51956,530.3292,497.57736,465.48325,517.1174,491.05765,452.62537,599.26196,460.17548,
821,470.2665875637949,3.7215083,,,,,,,,,,,0,0,0,0,0,262.1252,438.50772,161.59271,396.8322,158.59807,1064.0356,102.26306,0,88.81221,535.063,92.653145,131.27678,139.04973,0,360.34277,303.8711,317.58496,680.25903,889.01935,234.18175,44.5,47.81137,241.81999,175.68631,75.37346,313.366,2337.4106,95.72752,190.65367,312.33994,336.69147,0,197.28006,382.3463,70.53398,417.66766,144.17639,111.39574,561.10095,387.5832,78.75833,81.839676,739.034,474.01953,782.9961,51.466164,333.16446,1828.898,381.64484,589.1563,347.08966,264.73685,284.15952,216.96948,290.87384,175.00107,1040.1266,120.95226,950.6447,77.45748,138.34256,0,75.19899,279.3132,286.72153,1560.8938,457.02295,291.5741,419.44916,93.60637,173.96156,127.98948,831.6116,664.0709,749.7542,462.2482,1337.7347,222.89645,253.36691,146.47113,237.7819,330.64813,157.50407,158.10576,218.41156,28.910341,493.31213,333.60358,1325.0251,154.32352,553.7486,
1244,471.1841780311717,4.949573,,,,,,,,,,,0,0,0,0,0,32.230553,0,0,5.3688555,0,9.288299,0,0,21.626179,0,30.001522,0,1.5491943,0,3.811389,0,6.369346,0,0,73.71561,0,0,0,0,15.233267,5.8789806,9.539657,347.62933,3.5261695,128.11215,0,0,2.502677,0,109.86957,10.137287,3.0142813,103.45993,20.570171,9.130764,13.872047,34.765934,8.995514,0,0,0,8.567322,20.766853,0,0,19.031178,0,8.221186,6.9901466,10.644558,0,94.35837,0,0,0,0,0,5.0172243,9.808365,35.34311,13.249388,0,0,25.80655,443.561,2.5353744,8.414619,0,0,0,6.0049896,0,8.720875,0,0,21.740932,0,22.681206,0,3.6898036,3.0413165,9.363041,21.35551,9.226652,10.510008,11.302433,
1094,471.3055072310053,4.4947844,,,,,,,,,,,0,0,0,0,0,0,0,0,51.00619,4.805727,0,16.796003,0,0,2.1273518,0,0,5.0850744,0,0,0,0,0,0,35.0468,9.604815,0,2.5054429,33.269512,0,0,5.889854,0,0,0,22.396454,0,0,21.534893,0,66.110405,1.3290358,9.822004,15.847415,36.023994,0,0,10.877906,7.517519,0,18.091602,97.11606,0,2.7523584,141.10559,32.173153,0,20.319887,33.608814,65.60977,2.4799733,5.0660744,26.357447,58.383873,52.66903,9.825712,0,3.6625862,13.26417,0,5.4365597,45.807,0,66.758675,10.564499,0,42.86595,64.07011,308.33228,47.51449,43.799274,9.600998,49.01338,0,29.690409,13.851772,0,9.915901,73.78294,10.254905,0,0,65.22928,0,19.697914,71.1001,
1116,472.24500944736445,4.5309243,,,,,,,,,,,0,0,0,0,0,95.19646,102.96638,18.0334,101.03059,26.541271,182.3649,31.058575,0,0,63.99586,0,10.815834,43.587406,0,33.339985,73.69842,91.042145,82.46008,199.04796,33.496193,0,0,41.531998,52.45059,0,27.7237,156.74553,0,17.506548,56.38523,72.997185,0,7.083483,92.455574,0,148.09822,43.942455,9.8443365,303.89288,81.05255,0,0,119.91573,139.3003,165.03528,0,71.31023,368.77332,33.214336,89.22284,38.744705,23.309963,43.909264,21.898293,117.62746,42.070404,221.67839,10.026438,111.41041,21.89278,70.52424,0,52.04091,118.49333,27.449196,296.69214,120.67213,16.641693,40.157925,0,37.2842,36.715794,108.228874,90.354416,102.06874,45.98258,395.38776,103.16109,38.00635,39.677895,45.00266,89.886185,52.463898,68.2489,106.89834,28.257833,132.13918,118.73127,256.69122,36.34087,123.35466,
1003,472.24606745535476,4.1782823,,,,,,,,,,,0,0,0,0,0,0,0,7.7759266,2.5717864,0,82.69667,0,0,0,6.889371,0,26.744635,0,0,14.152948,117.0544,5.3283195,36.01276,0,18.929386,0,0,33.72305,10.254955,0,0,445.35284,0,73.892,8.22884,0,0,26.145195,55.529514,0,48.67803,9.75335,0,0,0,31.85053,0,85.808075,10.793244,17.065296,9.213746,23.087284,231.58664,0,22.009537,35.028183,53.191875,0,10.981653,55.58437,0,0,0,103.223785,17.870737,0,0,0,0,63.397545,10.545001,14.611946,6.282921,54.64421,0,30.600489,0,250.43184,194.37239,59.88875,47.853333,61.742085,11.781644,34.903706,3.7503862,45.696186,202.26636,15.582611,34.770863,0,0,117.675354,21.556618,106.03314,9.667353,33.127426,
